UBIGEO,VIVIENDA,AguaAcceso,Electricidad
130101,57,1,1
130101,81,1,1
130101,105,1,1
130101,118,1,1
130105,15,1,1
130105,33,1,1
130105,67,1,1
130105,85,1,1
130105,102,1,1
130105,120,1,1
130105,169,1,1
130101,5,1,1
130101,50,1,1
130101,65,1,1
130101,83,1,1
130103,2,1,1
130103,20,1,1
130103,54,1,1
130103,72,1,1
130103,90,2,1
130103,108,1,1
130102,7,1,1
130102,23,1,1
130102,57,1,1
130102,73,1,1
130102,106,1,1
130102,1,1,1
130102,21,2,1
130102,62,1,1
130102,82,1,1
130102,103,1,1
130102,123,2,1
130102,12,1,1
130102,24,1,1
130102,36,1,1
130102,60,1,1
130102,72,1,1
130102,84,1,1
130101,30,1,1
130101,76,1,1
130101,122,1,1
130101,215,1,1
130101,261,1,1
130101,354,1,1
130101,446,1,1
130101,13,1,1
130101,23,1,1
130101,50,1,1
130101,68,1,1
130101,97,1,1
130101,127,1,1
130101,142,1,1
130105,2,1,1
130105,41,1,1
130105,61,1,1
130105,81,1,1
130105,100,1,1
130105,120,1,1
130105,139,1,1
130101,27,1,1
130101,40,1,1
130101,55,1,1
130101,69,1,1
130101,83,1,1
130101,97,1,1
130101,125,1,1
130105,20,1,1
130105,41,1,1
130105,83,1,1
130105,104,1,1
130105,126,1,1
130105,147,1,1
130102,9,1,1
130102,27,1,1
130102,45,1,1
130102,62,1,1
130102,132,1,1
130102,149,1,1
130105,13,2,1
130105,27,2,1
130105,54,1,1
130105,68,2,1
130105,83,1,1
130105,96,1,1
130102,61,1,1
130102,164,1,1
130101,20,1,1
130101,31,1,1
130101,63,1,1
130101,74,1,1
130101,94,1,1
130101,10,1,1
130101,21,1,1
130101,44,1,1
130101,57,1,1
130101,67,1,1
130101,79,1,1
130101,102,1,1
130101,113,1,1
130111,13,1,1
130111,22,1,1
130111,30,1,1
130111,48,1,1
130111,57,1,1
130111,74,1,1
130111,83,1,1
130105,8,1,1
130105,28,1,1
130105,67,1,1
130105,86,1,1
130105,106,1,1
130105,125,1,1
130101,40,1,1
130101,65,1,1
130101,72,1,0
130101,85,1,1
130101,97,1,1
130101,110,1,1
130101,123,1,1
130102,15,1,1
130102,34,1,1
130102,53,1,1
130102,53,1,1
130102,72,1,1
130102,130,1,1
130102,148,1,1
130102,17,1,1
130102,35,2,1
130102,52,1,1
130102,52,1,1
130102,52,1,1
130102,69,2,1
130102,105,2,1
130102,123,1,1
130103,12,1,1
130103,31,2,1
130103,69,1,1
130103,88,1,1
130103,107,1,1
130103,126,1,1
130102,3,2,1
130102,41,1,1
130102,54,1,1
130102,67,1,1
130102,80,2,1
130101,36,1,1
130101,60,1,1
130101,128,1,1
130101,152,1,1
130101,199,1,1
130101,219,1,1
130101,244,1,1
130101,32,1,1
130101,46,1,1
130101,74,1,1
130101,89,1,1
130101,102,1,1
130101,117,1,1
130101,131,1,1
130105,14,1,1
130105,33,1,1
130105,52,1,1
130105,70,1,1
130105,107,1,1
130105,126,1,1
130101,4,1,1
130101,23,1,1
130101,41,1,1
130101,58,1,1
130101,97,1,1
130101,116,1,1
130101,152,1,1
130101,171,1,1
130103,5,1,1
130103,20,2,1
130103,49,2,1
130103,64,1,1
130103,79,1,1
130103,94,1,1
130102,16,1,1
130102,37,1,1
130102,79,1,1
130102,100,1,1
130102,120,1,1
130102,141,1,1
130102,11,1,1
130102,45,1,1
130102,62,1,1
130102,80,1,1
130102,97,1,1
130102,115,1,1
130105,27,1,1
130105,69,1,1
130105,90,1,1
130105,112,1,1
130105,133,1,1
130704,14,2,1
130704,30,1,1
130704,64,2,1
130704,81,2,1
130704,98,2,1
130704,115,2,1
130109,5,1,1
130109,22,1,1
130109,54,1,1
130109,72,1,1
130109,103,1,1
130205,1,1,1
130205,20,1,1
130205,57,1,1
130205,76,1,1
130205,96,1,1
130205,115,1,1
130107,2,1,1
130107,28,1,1
130107,78,1,1
130107,103,1,1
130107,126,1,1
130107,148,1,1
130702,2,2,1
130702,19,2,1
130702,37,2,1
130702,54,2,1
130702,71,2,1
130702,106,2,1
131201,24,1,1
131201,40,2,1
131201,53,1,1
131201,67,2,1
131201,76,2,1
131201,108,2,1
130104,28,1,1
130104,43,2,1
130104,57,1,1
130104,70,1,1
130104,84,1,1
130104,95,1,1
130403,14,1,1
130403,33,1,1
130403,48,1,1
130403,82,1,1
130403,131,1,1
130403,145,1,1
130702,16,2,1
130702,39,2,1
130702,100,2,1
130702,120,2,1
130702,140,2,1
130702,179,2,1
130104,55,1,1
130104,76,1,1
130104,97,1,1
130104,117,1,1
130104,159,1,1
130104,179,1,1
130402,18,1,1
130402,37,1,1
130402,75,1,1
130402,75,1,1
130402,75,1,1
130402,75,1,1
130402,93,1,1
130402,113,1,1
130402,130,1,1
130104,21,1,1
130104,34,2,1
130104,47,2,1
130104,60,1,1
130104,74,1,1
130702,14,1,1
130702,29,1,1
130702,58,1,1
130702,73,1,1
130702,89,1,1
130702,104,1,1
130106,15,1,1
130106,36,2,1
130106,75,1,1
130106,94,1,1
130106,116,1,1
130106,136,1,1
130701,26,1,1
130701,56,1,1
130701,114,1,1
130701,175,1,1
130701,233,1,1
130701,233,1,1
130208,1,1,1
130208,15,1,1
130208,33,1,1
130208,49,1,1
130208,82,2,1
130208,114,2,1
130106,20,1,1
130106,30,1,1
130106,52,1,1
130106,81,1,1
130106,113,1,1
130702,19,1,1
130702,102,2,1
130702,159,2,1
131201,3,1,1
131201,15,1,1
131201,26,1,1
131201,51,1,1
131201,62,1,1
131201,73,1,1
130401,18,1,1
130401,36,1,1
130401,72,1,1
130401,90,1,1
130401,108,1,1
130401,126,1,1
130206,1,1,1
130206,11,1,1
130206,21,1,1
130206,30,1,1
130206,40,1,1
130206,51,1,1
130109,1,1,1
130109,16,1,1
130109,46,1,1
130109,61,1,1
130109,78,1,1
130109,93,1,1
130205,53,2,1
130205,77,1,1
130205,101,1,1
130205,126,2,1
130205,175,2,1
130205,198,1,1
131202,4,2,1
131202,19,2,1
131202,33,2,1
131202,48,2,1
131202,63,2,1
131202,92,2,1
130704,9,2,1
130704,9,2,1
130704,27,2,1
130704,45,2,1
130704,62,1,1
130704,98,2,1
130704,116,2,1
130401,11,2,1
130401,29,1,1
130401,47,2,1
130401,65,2,1
130401,83,1,1
130401,101,1,1
130208,4,1,1
130208,44,1,1
130208,57,1,1
130208,70,1,1
130208,83,1,1
130208,97,1,1
130107,13,2,1
130107,59,1,1
130107,105,2,0
130107,129,1,1
130107,152,1,1
130107,175,1,1
130705,15,2,1
130705,34,2,1
130705,54,2,1
130705,73,2,1
130705,93,2,1
130705,112,2,1
130205,10,2,1
130205,22,2,1
130205,34,1,1
130205,46,1,0
130205,69,1,0
130205,81,1,1
131202,34,1,1
131202,52,1,1
131202,69,1,1
131202,87,1,1
131202,104,1,1
131202,139,1,1
130704,1,2,1
130704,13,2,1
130704,36,2,1
130704,48,2,1
130106,13,1,1
130106,32,1,1
130106,53,1,1
130106,94,1,1
130106,114,1,1
130106,135,1,1
130704,24,2,1
130704,49,2,1
130704,61,2,1
130704,74,2,1
130704,86,2,1
130207,5,1,1
130207,36,1,1
130207,47,1,1
130207,57,1,1
130207,68,1,1
130104,4,2,1
130104,10,2,1
130104,26,2,1
130104,91,2,1
130104,147,1,1
130104,177,1,1
130401,18,1,1
130401,35,1,1
130401,77,1,1
130401,92,1,1
130401,129,1,1
131101,1,2,1
131101,19,2,1
131101,54,2,1
131101,72,2,1
131101,89,2,1
131101,107,2,1
130206,16,1,1
130206,30,1,1
130206,78,1,1
130206,93,1,1
130206,107,1,1
130702,32,1,1
130702,56,1,1
130702,99,1,1
130702,116,1,1
130702,161,1,1
130202,15,2,1
130202,33,1,1
130202,33,1,1
130202,51,2,1
130202,105,1,1
130202,123,1,1
130202,141,1,1
131201,12,1,1
131201,12,1,1
131201,30,1,1
131201,64,1,1
131201,99,1,1
131201,116,1,1
130208,27,1,1
130208,44,1,1
130208,77,1,1
130208,93,2,1
130208,126,1,1
131202,4,2,1
131202,20,2,1
131202,35,2,1
131202,77,2,1
131202,91,2,1
131202,105,2,1
130202,4,2,1
130202,38,1,1
130202,55,2,1
130202,72,2,1
130202,106,1,1
130702,21,1,1
130702,64,1,1
130702,85,1,1
130702,104,1,1
130702,128,1,1
130702,146,1,1
130104,3,1,1
130104,13,1,1
130104,24,1,1
130104,45,1,1
130104,55,1,1
130104,66,1,1
131201,9,1,1
131201,23,1,1
131201,39,1,1
131201,67,1,1
131201,79,1,1
131201,96,1,1
130402,10,1,1
130402,31,1,1
130402,71,1,1
130402,91,1,1
130402,112,1,1
130402,132,1,1
130207,18,1,1
130207,53,1,1
130207,71,1,1
130207,89,1,1
130207,107,1,1
130207,125,1,1
130104,14,1,1
130104,33,1,1
130104,110,1,1
130104,128,1,1
130104,145,1,1
130104,26,1,1
130104,36,1,1
130104,46,1,1
130104,66,1,1
130104,76,1,1
130704,13,2,1
130704,29,2,1
130704,62,2,1
130704,78,2,1
130704,95,2,1
130704,112,2,1
130104,8,2,1
130104,88,1,1
130104,98,2,1
130402,2,1,1
130402,11,1,1
130402,20,1,1
130402,29,1,1
130402,46,1,1
130402,55,1,1
130107,13,1,1
130107,48,1,1
130107,60,1,1
130107,72,1,1
130401,17,1,1
130401,48,1,1
130401,63,1,1
130401,79,1,1
130401,125,1,1
130106,12,1,1
130106,59,1,1
130106,75,1,1
130106,90,1,1
130106,104,1,1
130401,22,1,1
130401,34,1,1
130401,47,1,1
130401,84,1,1
130401,107,1,1
130705,9,1,1
130705,27,2,1
130705,40,1,1
130705,50,2,1
130705,61,2,1
130705,71,1,1
130104,4,1,1
130104,59,2,1
130104,72,2,1
130104,86,1,1
130104,100,2,1
130104,113,2,1
130104,8,2,1
130614,47,1,1
130614,63,1,1
130614,92,1,1
130614,126,1,1
130614,142,1,1
130601,3,2,1
130601,18,1,1
130601,33,1,1
130601,64,1,1
130601,64,1,1
130601,80,1,1
130601,94,2,1
130901,4,2,1
130901,41,2,1
130901,53,2,1
130901,53,2,1
130901,78,2,1
130901,89,2,1
130901,101,2,1
131001,21,1,1
131001,35,1,1
131001,46,1,1
131001,56,1,1
131001,90,1,1
130809,12,1,1
130809,53,1,1
130809,74,1,1
130809,95,1,1
130809,117,1,1
130809,138,1,1
130808,10,1,1
130808,34,1,1
130808,82,1,1
130808,106,1,1
130808,130,1,1
130808,154,1,1
130901,3,2,1
130901,15,2,1
130901,37,2,1
130901,49,2,1
130901,60,2,1
130901,72,2,1
130901,10,1,1
130901,25,1,1
130901,30,1,1
130901,50,1,1
130901,57,1,1
130901,2,2,1
130901,21,2,1
130901,40,2,1
130901,108,2,1
130901,143,2,1
131006,1,2,1
131006,22,1,1
131006,60,2,1
131006,78,2,1
131006,100,2,1
131001,31,1,1
131001,52,1,1
131001,95,1,1
131001,137,1,1
131001,158,1,1
131001,178,1,1
130901,8,2,1
130901,27,1,1
130901,66,1,1
130901,85,2,1
130901,105,2,1
130901,124,2,1
130501,16,2,1
130501,36,2,1
130501,56,2,1
130501,77,2,1
130501,97,2,1
130501,116,2,1
130803,7,1,1
130803,20,1,1
130803,47,1,1
130803,61,1,1
130803,74,1,1
130803,102,1,1
130107,9,1,1
130107,10,1,1
130107,147,1,1
130107,148,2,1
130205,80,1,1
130205,81,1,1
131103,29,1,1
131103,32,1,1
131103,143,2,1
131103,144,2,1
131103,146,2,1
131103,147,2,1
131103,148,2,1
131202,57,1,1
131202,59,1,1
131202,60,1,1
130206,190,1,1
130206,192,1,1
130702,10,1,1
130702,11,1,1
130702,12,2,1
130702,108,1,1
130702,109,1,1
130702,110,1,1
130702,111,1,1
130702,112,2,1
130107,25,1,1
130107,26,1,1
130107,28,1,1
130107,75,2,1
130107,76,1,1
130107,77,1,1
130107,78,1,1
130107,80,1,1
130106,333,2,1
130106,334,2,1
130106,335,2,1
130106,336,2,1
130106,857,2,1
130106,858,2,1
130106,859,2,1
130106,860,2,1
130614,53,1,1
130614,54,1,1
130614,56,1,1
130614,211,1,1
130902,121,1,1
130902,122,1,1
130902,123,1,1
130902,124,1,1
130902,293,1,1
130902,294,1,1
130902,295,1,1
130902,298,1,1
131104,43,1,1
131104,58,1,1
131104,73,1,1
131104,89,1,1
131104,134,1,0
131104,163,1,1
130602,38,1,1
130602,39,1,1
130602,40,1,1
130808,105,1,1
130808,106,1,1
130808,107,1,1
130808,108,2,1
130808,109,2,1
130614,29,1,1
130614,30,1,1
130614,31,1,1
130614,32,1,1
130614,197,1,1
130614,198,1,1
130614,199,1,1
130908,141,2,1
130908,142,2,1
130908,143,2,1
130908,144,2,1
130908,144,1,1
130908,400,1,1
130908,402,1,0
130908,403,1,1
130611,99,1,1
130611,102,1,1
130611,103,1,1
130611,104,1,1
130611,105,1,1
130611,106,1,1
130601,105,1,1
130601,106,1,1
130601,107,1,1
130601,108,1,1
130809,29,1,1
130809,32,1,1
130809,122,1,1
130809,123,1,1
130809,126,1,1
130809,127,1,1
130809,128,1,0
130303,25,1,1
130303,27,1,1
130303,28,1,1
130303,82,1,1
130303,83,1,1
130303,85,1,1
130305,4,1,1
130305,16,1,1
130305,40,1,1
130305,52,1,1
130305,64,1,1
130305,76,1,1
130305,87,1,1
130305,111,1,1
130901,73,2,1
130901,74,2,1
130901,75,2,1
130901,76,2,1
130901,236,1,1
130901,237,2,1
130901,239,1,1
130901,240,1,1
131007,63,1,1
131007,64,1,1
131007,251,1,1
131007,259,2,1
131007,260,1,0
130502,3,1,1
130502,11,1,1
130502,35,1,0
130502,41,1,1
130502,43,1,1
130502,57,1,1
130502,66,1,1
130501,17,2,1
130501,20,2,1
130501,104,1,1
130811,7,1,1
130811,21,1,1
130811,49,1,1
130811,61,1,1
130811,73,1,1
130811,98,2,1
130904,17,1,1
130904,18,1,1
130904,19,1,1
130904,162,1,1
130904,163,1,1
130904,166,1,1
130904,167,1,1
130503,23,1,1
130503,24,1,1
130503,293,1,1
130503,294,1,1
130503,295,1,1
130503,296,1,1
130503,297,1,1
130503,21,1,1
130602,13,2,1
130602,21,1,1
130602,29,1,1
130602,47,1,1
130602,63,1,1
130602,72,1,1
130602,81,1,1
130602,89,1,1
130901,159,1,1
130901,329,1,1
130901,330,2,1
130901,331,2,1
130901,333,1,1
131001,142,1,0
131001,143,1,0
131001,293,1,1
131001,296,1,1
131001,298,1,1
131001,300,1,1
130608,69,2,1
130608,72,2,1
130608,146,1,1
130608,147,1,1
130608,148,1,1
130608,149,2,1
130608,150,1,1
130608,151,1,1
130802,61,1,1
130802,62,1,1
130802,63,1,1
130802,64,1,1
130802,263,1,1
130802,264,1,1
130802,266,1,1
130802,268,1,1
130613,69,1,1
130613,70,1,1
130613,71,1,1
130613,173,1,1
130613,174,2,1
130613,176,2,1
130613,183,2,1
130613,184,2,1
130902,21,1,1
130902,22,1,1
130902,23,1,1
130902,24,1,1
130902,165,1,1
130902,166,1,1
130902,167,1,1
130902,168,1,1
130504,45,1,0
130504,46,1,0
130504,47,1,0
130504,155,1,1
130504,158,1,1
130504,159,1,0
130504,160,1,0
140101,24,1,1
140101,102,1,1
140101,256,1,1
140101,333,1,1
140101,410,1,1
140106,13,1,1
140106,38,1,1
140106,51,1,1
140106,64,1,1
140106,77,1,1
140106,89,1,1
140106,101,1,1
140106,138,1,1
140101,6,1,1
140101,21,1,1
140101,65,1,1
140101,80,1,1
140101,95,1,1
140101,138,1,1
140106,8,1,1
140106,27,1,1
140106,46,1,1
140106,65,1,1
140106,84,1,1
140106,103,1,1
140106,141,1,1
140106,160,1,1
140101,11,1,1
140101,26,1,1
140101,56,1,1
140101,71,1,1
140101,85,1,1
140101,100,1,1
140101,2,1,1
140101,22,1,1
140101,82,1,1
140101,103,1,1
140101,123,1,1
140101,143,1,1
140105,2,1,1
140105,20,1,1
140105,38,1,1
140105,53,1,1
140105,69,1,1
140105,84,1,1
140105,84,1,1
140101,3,1,1
140101,19,1,1
140101,36,1,1
140101,67,1,1
140101,83,1,1
140101,115,1,1
140101,129,1,1
140101,20,1,1
140101,20,1,1
140101,36,1,1
140101,36,1,1
140101,53,1,1
140101,86,1,1
140101,103,1,1
140101,135,1,1
140101,152,1,1
140101,2,1,1
140101,21,1,1
140101,39,1,1
140101,58,1,1
140101,76,1,1
140101,113,1,1
140101,150,1,1
140101,169,1,1
140106,11,1,1
140106,31,1,1
140106,70,1,1
140106,89,1,1
140106,108,1,1
140106,127,1,1
140106,165,1,1
140106,184,1,1
140101,8,1,1
140101,20,1,1
140101,43,1,1
140101,53,1,1
140101,66,1,1
140101,76,1,1
140105,1,1,1
140105,13,1,1
140105,25,1,1
140105,48,1,1
140105,61,1,1
140105,73,1,1
140101,46,1,1
140101,82,1,1
140101,117,1,1
140101,134,1,1
140101,152,1,1
140101,170,1,1
140101,186,1,1
140101,57,1,1
140101,89,1,1
140101,107,1,1
140101,121,1,1
140101,136,1,1
140101,152,1,1
140101,168,1,1
140101,7,1,1
140101,24,1,1
140101,42,1,1
140101,59,1,1
140101,76,1,1
140101,94,1,1
140101,111,1,1
140101,163,1,1
140105,1,1,1
140105,19,1,1
140105,54,1,1
140105,72,1,1
140105,90,1,1
140105,109,1,1
140105,143,1,1
140105,161,1,1
140101,15,1,1
140101,15,1,1
140101,33,1,1
140101,69,1,1
140101,86,1,1
140101,103,1,1
140101,121,1,1
140105,17,1,1
140105,35,1,1
140105,52,1,1
140105,85,1,1
140105,101,1,1
140105,116,1,1
140101,10,1,1
140101,38,1,1
140101,50,1,1
140101,64,1,1
140101,79,1,1
140101,106,1,1
140101,4,1,1
140101,29,1,1
140101,45,1,1
140101,73,1,1
140101,86,1,1
140101,100,1,1
140101,127,1,1
140101,140,1,1
140101,17,1,1
140101,30,1,1
140101,40,1,1
140101,54,1,1
140101,67,1,1
140101,79,1,1
140101,9,1,1
140101,42,1,1
140101,58,1,1
140101,74,1,1
140101,90,1,1
140101,107,1,1
140101,139,1,1
140106,31,1,1
140106,50,1,1
140106,67,1,1
140106,86,1,1
140106,104,1,1
140106,123,1,1
140106,159,1,1
140106,177,1,1
140101,23,1,1
140101,38,1,1
140101,53,1,1
140101,69,1,1
140101,85,1,1
140101,102,1,1
140105,8,1,1
140105,25,1,1
140105,59,1,1
140105,77,1,1
140105,94,1,1
140105,112,1,1
140106,3,1,1
140106,42,1,1
140106,56,1,1
140106,69,1,1
140106,69,1,1
140106,82,1,1
140106,95,1,1
140101,7,1,1
140101,36,1,1
140101,46,1,1
140101,56,1,1
140101,66,1,1
140101,76,1,1
140101,86,1,1
140101,105,1,1
140101,14,1,1
140101,50,1,1
140101,87,1,1
140101,123,1,1
140101,142,1,1
140101,159,1,1
140101,196,1,1
140101,10,1,1
140101,17,1,1
140101,23,1,1
140101,36,1,1
140101,49,1,1
140101,58,1,1
140101,13,1,1
140101,28,1,1
140101,44,1,1
140101,59,1,1
140101,74,1,1
140101,105,1,1
140101,136,1,1
140101,151,1,1
140106,14,1,1
140106,31,1,1
140106,48,1,1
140106,66,1,1
140106,83,1,1
140106,117,1,1
140105,10,1,1
140105,10,1,1
140105,10,1,1
140105,28,1,1
140105,46,1,1
140105,64,1,1
140105,82,1,1
140105,118,1,1
140105,12,1,1
140105,29,1,1
140105,38,1,1
140105,38,1,1
140105,38,1,1
140105,47,1,1
140105,56,1,1
140105,52,1,1
140105,81,1,1
140105,111,1,1
140105,124,1,1
140101,111,1,1
140101,134,1,1
140101,156,1,1
140105,7,1,1
140105,20,1,1
140105,33,1,1
140105,45,1,1
140105,60,1,1
140105,87,1,1
140105,113,1,1
140105,129,1,1
140101,2,1,1
140101,7,1,1
140101,19,1,1
140101,32,1,1
140101,37,1,1
140101,59,1,1
140101,74,1,1
140101,91,1,1
140101,3,1,1
140101,10,1,1
140101,40,1,1
140101,47,1,1
140101,13,1,1
140101,17,1,1
140101,31,1,1
140101,36,1,1
140101,39,1,1
140101,47,1,1
140105,5,1,1
140105,30,1,1
140105,42,1,1
140105,55,1,1
140105,67,1,1
140105,80,1,1
140105,105,1,1
140105,117,1,1
140101,9,1,1
140101,43,1,1
140101,47,1,1
140101,60,1,1
140101,60,1,1
140101,71,1,1
140101,87,1,1
140105,1,1,1
140105,27,1,1
140105,39,1,1
140105,52,1,1
140105,65,1,1
140105,78,1,1
140106,6,1,1
140106,13,1,1
140106,60,1,1
140106,84,1,1
140106,84,1,1
140106,153,1,1
140101,17,1,1
140101,63,1,1
140101,85,1,1
140101,107,1,1
140101,1,1,1
140101,16,1,1
140101,31,1,1
140101,74,1,1
140101,89,1,1
140101,101,1,1
140101,117,1,1
140101,132,1,1
140105,5,1,1
140105,26,1,1
140105,47,1,1
140105,87,1,1
140105,108,1,1
140105,129,1,1
140105,1,1,1
140105,23,1,1
140105,44,1,1
140105,66,1,1
140105,87,1,1
140105,130,1,1
140106,26,1,1
140106,53,1,1
140106,65,1,1
140106,92,1,1
140101,4,1,1
140101,13,1,1
140101,27,1,1
140101,40,1,1
140101,54,1,1
140101,67,1,1
140101,94,1,1
140101,121,1,1
140101,135,1,1
140101,3,1,1
140101,16,1,1
140101,41,1,1
140101,67,1,1
140101,79,1,1
140101,92,1,1
140101,105,1,1
140101,118,1,1
140101,8,1,1
140101,21,1,1
140101,40,1,1
140101,73,1,1
140101,89,1,1
140101,106,1,1
140106,7,1,1
140106,35,1,1
140106,35,1,1
140106,48,1,1
140106,62,1,1
140106,77,1,1
140106,91,1,1
140105,2,1,1
140105,22,1,1
140105,62,1,1
140105,62,1,1
140105,62,1,1
140105,82,1,1
140105,103,1,1
140105,121,1,1
140105,12,1,1
140105,30,1,1
140105,67,1,1
140105,85,1,1
140105,104,1,1
140105,122,1,1
140105,3,1,1
140105,24,1,1
140105,34,1,1
140105,45,1,1
140105,66,1,1
140105,76,1,1
140101,4,1,1
140101,19,1,1
140101,36,1,1
140101,82,1,1
140101,97,1,1
140101,113,1,1
140101,128,1,1
140101,159,1,1
140101,3,1,1
140101,18,1,1
140101,47,1,1
140101,62,1,1
140101,76,1,1
140101,91,1,1
140105,11,1,1
140105,26,1,1
140105,56,1,1
140105,68,1,1
140105,83,1,1
140101,11,1,1
140101,27,1,1
140101,59,1,1
140101,73,1,1
140101,89,1,1
140101,104,1,1
140106,5,1,1
140106,20,1,1
140106,34,1,1
140106,62,1,1
140106,77,1,1
140106,91,1,1
140101,10,1,1
140101,21,1,1
140101,53,1,1
140101,75,1,1
140101,84,1,1
140101,3,1,1
140101,19,1,1
140101,38,1,1
140101,53,1,1
140101,69,1,1
140101,83,1,1
140101,100,1,1
140101,130,1,1
140101,3,1,1
140101,3,1,1
140101,3,1,1
140101,19,1,1
140101,19,1,1
140101,50,1,1
140101,66,1,1
140101,82,1,1
140101,98,1,1
140105,21,1,1
140105,40,1,1
140105,58,1,1
140105,76,1,1
140105,95,1,1
140105,95,1,1
140105,113,1,1
140106,33,1,1
140106,51,1,1
140106,71,1,1
140106,91,1,1
140106,110,1,1
140106,110,1,1
140106,130,1,1
140301,7,1,1
140301,23,1,1
140301,39,1,1
140301,56,1,1
140301,88,1,1
140301,104,1,1
140301,10,1,1
140301,36,1,1
140301,59,1,1
140301,82,1,1
140301,106,1,1
140301,155,1,1
140103,21,1,1
140103,41,1,1
140103,60,1,1
140103,115,1,1
140103,134,1,1
140103,152,1,1
140103,152,1,1
140116,6,1,1
140116,23,1,1
140116,43,1,1
140116,111,1,1
140116,128,1,1
140116,148,1,1
140111,2,1,1
140111,22,1,1
140111,60,1,1
140111,80,1,1
140111,100,1,1
140111,120,1,1
140103,2,2,1
140103,16,1,1
140103,27,1,1
140103,36,1,1
140103,47,1,1
140103,58,2,1
140120,6,1,1
140120,18,2,1
140120,28,1,1
140120,40,1,1
140120,52,1,1
140120,77,2,1
140301,1,1,1
140301,18,1,1
140301,30,1,1
140301,68,1,1
140301,93,1,1
140301,105,1,1
140113,11,1,0
140113,24,1,1
140113,37,1,1
140113,75,1,1
140113,88,1,1
140113,100,1,1
140308,17,1,1
140308,35,1,1
140308,75,1,1
140308,91,1,1
140308,112,1,1
140308,125,1,1
140114,15,1,1
140114,47,1,1
140114,63,1,1
140114,78,1,1
140114,93,1,1
140114,109,1,0
140117,10,1,1
140117,25,1,1
140117,55,1,1
140117,70,1,1
140117,84,1,1
140117,99,1,1
140312,8,1,1
140312,25,1,1
140312,40,1,1
140312,54,1,1
140312,69,1,1
140312,84,1,1
140312,84,1,1
140116,1,1,1
140116,18,1,1
140116,52,1,1
140116,69,1,1
140116,85,1,1
140116,102,1,1
140113,28,1,1
140113,42,2,1
140113,57,2,1
140301,23,1,1
140301,49,1,1
140301,60,1,1
140301,70,1,1
140301,80,1,1
140301,95,1,1
140301,33,1,1
140301,48,1,1
140301,64,1,1
140301,79,1,1
140301,95,1,1
140201,14,1,1
140201,31,1,1
140201,66,1,1
140201,83,1,1
140201,101,1,1
140201,118,1,1
140113,4,1,1
140113,29,1,1
140113,29,1,1
140113,74,1,1
140113,95,1,1
140113,118,1,1
140113,140,1,1
140118,30,1,1
140118,43,1,1
140118,57,1,1
140118,71,1,1
140118,85,1,1
140118,99,1,1
140308,24,1,1
140308,46,1,1
140308,67,1,1
140308,89,1,1
140308,112,1,1
140308,134,1,1
140102,6,1,1
140102,17,1,1
140102,27,1,1
140102,35,1,1
140102,45,1,1
